,issue,PS1,y_PS,y''_PS,ACC_AI_PS
typescript,"Hello guys, good morning :) I want to create tuple type in which last parameter is different than all others... sth like [...string[], () => any]. I can't find any good examples for that, do you have any idea is it possible? I see@sam-s4sasked for the same",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,"I'm using feature masking, so it stands to reason that my feature mask should be of shape: examples x timeSteps, aka minibatchSize x timeSteps. Correct?",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
docker,Hi guys. Any idea why creating the layers takes way too much time? Even the WORKDIR command takes around 60 seconds to finish. Is it because my build context is 282MB?,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
gitter,"How do you force a refresh of a profile picture on hover? the display and the hover avatar are out of sync MadLittleMods: I did that no luck, Im using github login MadLittleMods: Thanks must be my cache",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
deeplearning4j,Hello! Maybe that's a really quick one: How to compare/assert NDArrays in C and F style with each other? So I want to check arrays (different style) if they contain the same values I have spend considerable time now and don't really get it to work Thanks in advance!,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,0
ethereum,"Am I the only one with synching issues here? I've been trying to sync my ether for ages. I've deleted chaindata, I've run the light client. now I'm stuck at block 4772690/4772797 and it's pissing me off since I'm so close. it says I have 0.00 ether, but etherscan. io tells me the right amount","The sentence """"""Am I the only one with synching issues here? I've been trying to sync my ether for ages. I've deleted chaindata, I've run the light client. now I'm stuck at block 4772690/4772797 and it's pissing me off since I'm so close. it says I have 0.00 ether, but etherscan.io tells me the right amount"""""" uses <pattern>VB(got) problem with Noun(synching issues)</pattern> and <pattern>VB(stuck) at Noun(block 4772690/4772797)</pattern> to indicate the user is experiencing synchronization problems and is stuck at a specific block. The answer is YES.",0,0,1
typescript,I guess I get to become a node developer. What software would you recommend I use to build a http server (with websockets)? is expressjs still standard?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
nodejs,"Hi guys, please help me out, I keep getting the error below.... throw err; Error: Cannot find module at Function.Module._resolve","The sentence """"""Hi guys, please help me out, I keep getting the error below.... throw err; Error: Cannot find module at Function.Module._resolve"""""" uses <pattern>VB(keep) getting the error</pattern> to indicate a recurring error related to module resolution. The answer is YES.",0,0,1
appium,"iPad (iOS 11.4, Appium 1.8.2-beta): getPageSource() does not return all elements. Same happens with Appium Desktop as well. Now this is just with iPad, iPhone has worked well so far. Anyone any Idea?","The sentence """"""iPad (iOS 11.4, Appium 1.8.2-beta): getPageSource() does not return all elements. Same happens with Appium Desktop as well. Now this is just with iPad, iPhone has worked well so far. Anyone any Idea?"""""" uses <pattern>VB(does not return) all Noun(elements)</pattern> to indicate that the `getPageSource()` function is not returning all elements on an iPad. The answer is YES.",0,0,1
docker,How does that work? Overlays? FS changes are not stored?,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1
ethereum,"Hi friends. I download the client version 56Bits of ethereum but this one cant download the blocks and is not syncronized my ethereum cleint with the blockchain, so what can i do? somebody would like to help me please. the version is 64 bits","The sentence """"""I download the client version 56Bits of ethereum but this one cant download the blocks and is not syncronized my ethereum cleint with the blockchain"""""" uses <pattern>can't VB(download) the Noun(blocks) and is not VB(syncronized)</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
appium,"Hi Guys , I have installed Jdk but I am not able to set env variable , its showing .Permission denied when tried to open bash profile. ANy help on same would be grate?","The sentence """"""I am not able to set env variable , its showing .Permission denied when tried to open bash profile."""""" uses <pattern>not VB(able) to set Noun(env variable), VB(showing) .Permission denied</pattern> to indicate the issue with setting the environment variable due to permission denial. The answer is YES.",0,0,1
gitter,"Hello, Gitter! My name is Ionut (written with an ""i""). I checked the topics and this problem doesn't pertain to any of them. I tried to install the Gitter desktop messenger app. Upon scanning it on virus-total.com it came up with 2 VIRUS warnings. Even if it is a false positive, I'm not inclined to install it. Too bad because I checked the Chrome Task Manager & this webpage takes 158.000 of my RAM. I want to keep it open all the time but can't due to hungry RAM usage. (will leave the window open, however, if someone replies to this issue ? ) in the upper right corner you have this button select Notifications select the last option Mute: notify me .....","The sentence """"""I want to keep it open all the time but can't due to hungry RAM usage."""""" uses <pattern>can't VB(keep) it open all the time due to hungry RAM usage</pattern> to indicate the program's malfunction or undesired behavior. The answer is YES.",0,0,1
